"Cholera due to Vibrio cholerae 01, biovar cholerae",A000
Osteitis deformans of vertebrae,M881
Osteitis deformans of right shoulder,M888
Osteitis deformans of left shoulder,M888
Osteitis deformans of unspecified shoulder,M888
Osteitis deformans of right upper arm,M888
Osteitis deformans of left upper arm,M888
Osteitis deformans of unspecified upper arm,M888
Osteitis deformans of right forearm,M888
Osteitis deformans of left forearm,M888
Osteitis deformans of unspecified forearm,M888
Osteitis deformans of right hand,M888
Osteitis deformans of left hand,M888
Osteitis deformans of unspecified hand,M888
Osteitis deformans of right thigh,M888
Osteitis deformans of left thigh,M888
Osteitis deformans of unspecified thigh,M888
Osteitis deformans of right lower leg,M888
Osteitis deformans of left lower leg,M888
Osteitis deformans of unspecified lower leg,M888
Osteitis deformans of right ankle and foot,M888
Osteitis deformans of left ankle and foot,M888
Osteitis deformans of unspecified ankle and foot,M888
Osteitis deformans of other bones,M888
Osteitis deformans of multiple sites,M888
Osteitis deformans of unspecified bone,M889
"Algoneurodystrophy, unspecified site",M890
"Algoneurodystrophy, right shoulder",M890
"Algoneurodystrophy, left shoulder",M890
"Algoneurodystrophy, unspecified shoulder",M890
"Algoneurodystrophy, right upper arm",M890
"Algoneurodystrophy, left upper arm",M890
"Algoneurodystrophy, unspecified upper arm",M890
"Algoneurodystrophy, right forearm",M890
"Algoneurodystrophy, left forearm",M890
"Algoneurodystrophy, unspecified forearm",M890
"Algoneurodystrophy, right hand",M890
"Algoneurodystrophy, left hand",M890
"Algoneurodystrophy, unspecified hand",M890
"Algoneurodystrophy, right thigh",M890
"Algoneurodystrophy, left thigh",M890
"Algoneurodystrophy, unspecified thigh",M890
"Algoneurodystrophy, right lower leg",M890
"Algoneurodystrophy, left lower leg",M890
"Algoneurodystrophy, unspecified lower leg",M890
"Algoneurodystrophy, right ankle and foot",M890
"Algoneurodystrophy, left ankle and foot",M890
"Algoneurodystrophy, unspecified ankle and foot",M890
"Algoneurodystrophy, other site",M890
"Algoneurodystrophy, multiple sites",M890
"Complete physeal arrest, right proximal humerus",M891
"Complete physeal arrest, left proximal humerus",M891
"Partial physeal arrest, right proximal humerus",M891
"Partial physeal arrest, left proximal humerus",M891
"Complete physeal arrest, right distal humerus",M891
"Complete physeal arrest, left distal humerus",M891
"Partial physeal arrest, right distal humerus",M891
"Partial physeal arrest, left distal humerus",M891
"Physeal arrest, humerus, unspecified",M891
"Complete physeal arrest, right distal radius",M891
"Complete physeal arrest, left distal radius",M891
"Partial physeal arrest, right distal radius",M891
"Partial physeal arrest, left distal radius",M891
Other physeal arrest of forearm,M891
"Physeal arrest, forearm, unspecified",M891
"Complete physeal arrest, right proximal femur",M891
"Complete physeal arrest, left proximal femur",M891
"Partial physeal arrest, right proximal femur",M891
"Partial physeal arrest, left proximal femur",M891
"Complete physeal arrest, right distal femur",M891
"Complete physeal arrest, left distal femur",M891
"Partial physeal arrest, right distal femur",M891
"Partial physeal arrest, left distal femur",M891
"Physeal arrest, femur, unspecified",M891
"Complete physeal arrest, right proximal tibia",M891
"Complete physeal arrest, left proximal tibia",M891
"Partial physeal arrest, right proximal tibia",M891
"Partial physeal arrest, left proximal tibia",M891
"Complete physeal arrest, right distal tibia",M891
"Complete physeal arrest, left distal tibia",M891
"Partial physeal arrest, right distal tibia",M891
"Partial physeal arrest, left distal tibia",M891
Other physeal arrest of lower leg,M891
"Physeal arrest, lower leg, unspecified",M891
"Physeal arrest, other site",M891
"Other disorders of bone development and growth, unspecified site",M892
"Other disorders of bone development and growth, right shoulder",M892
"Other disorders of bone development and growth, left shoulder",M892
"Other disorders of bone development and growth, unspecified shoulder",M892
"Other disorders of bone development and growth, right humerus",M892
"Other disorders of bone development and growth, left humerus",M892
"Other disorders of bone development and growth, unspecified humerus",M892
"Other disorders of bone development and growth, right ulna",M892
"Other disorders of bone development and growth, left ulna",M892
"Other disorders of bone development and growth, right radius",M892
"Other disorders of bone development and growth, left radius",M892
"Other disorders of bone development and growth, unspecified ulna and radius",M892
"Other disorders of bone development and growth, right hand",M892
"Other disorders of bone development and growth, left hand",M892
"Other disorders of bone development and growth, unspecified hand",M892
"Other disorders of bone development and growth, right femur",M892
"Other disorders of bone development and growth, left femur",M892
"Other disorders of bone development and growth, unspecified femur",M892
"Other disorders of bone development and growth, right tibia",M892
"Other disorders of bone development and growth, left tibia",M892
"Other disorders of bone development and growth, right fibula",M892
"Other disorders of bone development and growth, left fibula",M892
"Other disorders of bone development and growth, unspecified lower leg",M892
"Other disorders of bone development and growth, right ankle and foot",M892
"Other disorders of bone development and growth, left ankle and foot",M892
"Other disorders of bone development and growth, unspecified ankle and foot",M892
"Other disorders of bone development and growth, other site",M892
"Other disorders of bone development and growth, multiple sites",M892
"Hypertrophy of bone, unspecified site",M893
"Hypertrophy of bone, right shoulder",M893
"Hypertrophy of bone, left shoulder",M893
"Hypertrophy of bone, unspecified shoulder",M893
"Hypertrophy of bone, right humerus",M893
"Hypertrophy of bone, left humerus",M893
"Hypertrophy of bone, unspecified humerus",M893
"Hypertrophy of bone, right ulna",M893
"Hypertrophy of bone, left ulna",M893
"Hypertrophy of bone, right radius",M893
"Hypertrophy of bone, left radius",M893
"Hypertrophy of bone, unspecified ulna and radius",M893
"Hypertrophy of bone, right hand",M893
"Hypertrophy of bone, left hand",M893
"Hypertrophy of bone, unspecified hand",M893
"Hypertrophy of bone, right femur",M893
"Hypertrophy of bone, left femur",M893
"Hypertrophy of bone, unspecified femur",M893
"Hypertrophy of bone, right tibia",M893
"Hypertrophy of bone, left tibia",M893
"Hypertrophy of bone, right fibula",M893
"Hypertrophy of bone, left fibula",M893
"Hypertrophy of bone, unspecified tibia and fibula",M893
"Hypertrophy of bone, right ankle and foot",M893
"Hypertrophy of bone, left ankle and foot",M893
"Hypertrophy of bone, unspecified ankle and foot",M893
"Hypertrophy of bone, other site",M893
"Hypertrophy of bone, multiple sites",M893
"Other hypertrophic osteoarthropathy, unspecified site",M894
"Other hypertrophic osteoarthropathy, right shoulder",M894
"Other hypertrophic osteoarthropathy, left shoulder",M894
"Other hypertrophic osteoarthropathy, unspecified shoulder",M894
"Other hypertrophic osteoarthropathy, right upper arm",M894
"Other hypertrophic osteoarthropathy, left upper arm",M894
"Other hypertrophic osteoarthropathy, unspecified upper arm",M894
"Other hypertrophic osteoarthropathy, right forearm",M894
"Other hypertrophic osteoarthropathy, left forearm",M894
"Other hypertrophic osteoarthropathy, unspecified forearm",M894
"Other hypertrophic osteoarthropathy, right hand",M894
"Other hypertrophic osteoarthropathy, left hand",M894
"Other hypertrophic osteoarthropathy, unspecified hand",M894
"Other hypertrophic osteoarthropathy, right thigh",M894
"Other hypertrophic osteoarthropathy, left thigh",M894
"Other hypertrophic osteoarthropathy, unspecified thigh",M894
"Other hypertrophic osteoarthropathy, right lower leg",M894
"Other hypertrophic osteoarthropathy, left lower leg",M894
"Other hypertrophic osteoarthropathy, unspecified lower leg",M894
"Other hypertrophic osteoarthropathy, right ankle and foot",M894
"Other hypertrophic osteoarthropathy, left ankle and foot",M894
"Other hypertrophic osteoarthropathy, unspecified ankle and foot",M894
"Other hypertrophic osteoarthropathy, other site",M894
"Other hypertrophic osteoarthropathy, multiple sites",M894
"Osteolysis, unspecified site",M895
"Osteolysis, right shoulder",M895
"Osteolysis, left shoulder",M895
"Osteolysis, unspecified shoulder",M895
"Osteolysis, right upper arm",M895
"Osteolysis, left upper arm",M895
"Osteolysis, unspecified upper arm",M895
"Osteolysis, right forearm",M895
"Osteolysis, left forearm",M895
"Osteolysis, unspecified forearm",M895
"Osteolysis, right hand",M895
"Osteolysis, left hand",M895
"Osteolysis, unspecified hand",M895
"Osteolysis, right thigh",M895
"Osteolysis, left thigh",M895
"Osteolysis, unspecified thigh",M895
"Osteolysis, right lower leg",M895
"Osteolysis, left lower leg",M895
"Osteolysis, unspecified lower leg",M895
"Osteolysis, right ankle and foot",M895
"Osteolysis, left ankle and foot",M895
"Osteolysis, unspecified ankle and foot",M895
"Osteolysis, other site",M895
"Osteolysis, multiple sites",M895
"Osteopathy after poliomyelitis, unspecified site",M896
"Osteopathy after poliomyelitis, right shoulder",M896
"Osteopathy after poliomyelitis, left shoulder",M896
"Osteopathy after poliomyelitis, unspecified shoulder",M896
"Osteopathy after poliomyelitis, right upper arm",M896
"Osteopathy after poliomyelitis, left upper arm",M896
"Osteopathy after poliomyelitis, unspecified upper arm",M896
"Osteopathy after poliomyelitis, right forearm",M896
"Osteopathy after poliomyelitis, left forearm",M896
"Osteopathy after poliomyelitis, unspecified forearm",M896
"Osteopathy after poliomyelitis, right hand",M896
"Osteopathy after poliomyelitis, left hand",M896
"Osteopathy after poliomyelitis, unspecified hand",M896
"Osteopathy after poliomyelitis, right thigh",M896
"Osteopathy after poliomyelitis, left thigh",M896
"Osteopathy after poliomyelitis, unspecified thigh",M896
"Osteopathy after poliomyelitis, right lower leg",M896
"Osteopathy after poliomyelitis, left lower leg",M896
"Osteopathy after poliomyelitis, unspecified lower leg",M896
"Osteopathy after poliomyelitis, right ankle and foot",M896
"Osteopathy after poliomyelitis, left ankle and foot",M896
"Osteopathy after poliomyelitis, unspecified ankle and foot",M896
"Osteopathy after poliomyelitis, other site",M896
"Osteopathy after poliomyelitis, multiple sites",M896
"Major osseous defect, unspecified site",M897
"Major osseous defect, right shoulder region",M897
"Major osseous defect, left shoulder region",M897
"Major osseous defect, unspecified shoulder region",M897
"Major osseous defect, right humerus",M897
"Major osseous defect, left humerus",M897
"Major osseous defect, unspecified humerus",M897
"Major osseous defect, right forearm",M897
"Major osseous defect, left forearm",M897
"Major osseous defect, unspecified forearm",M897
"Major osseous defect, right hand",M897
"Major osseous defect, left hand",M897
"Major osseous defect, unspecified hand",M897
"Major osseous defect, right pelvic region and thigh",M897
"Major osseous defect, left pelvic region and thigh",M897
"Major osseous defect, unspecified pelvic region and thigh",M897
"Major osseous defect, right lower leg",M897
"Major osseous defect, left lower leg",M897
"Major osseous defect, unspecified lower leg",M897
"Major osseous defect, right ankle and foot",M897
"Major osseous defect, left ankle and foot",M897
"Major osseous defect, unspecified ankle and foot",M897
"Major osseous defect, other site",M897
"Major osseous defect, multiple sites",M897
"Other specified disorders of bone, multiple sites",M898
"Other specified disorders of bone, shoulder",M898
"Other specified disorders of bone, upper arm",M898
"Other specified disorders of bone, forearm",M898
"Other specified disorders of bone, hand",M898
"Other specified disorders of bone, thigh",M898
"Other specified disorders of bone, lower leg",M898
"Other specified disorders of bone, ankle and foot",M898
"Other specified disorders of bone, other site",M898
"Other specified disorders of bone, unspecified site",M898
"Disorder of bone, unspecified",M899
"Osteonecrosis in diseases classified elsewhere, unspecified site",M905
"Osteonecrosis in diseases classified elsewhere, right shoulder",M905
"Osteonecrosis in diseases classified elsewhere, left shoulder",M905
"Osteonecrosis in diseases classified elsewhere, unspecified shoulder",M905
"Osteonecrosis in diseases classified elsewhere, right upper arm",M905
"Osteonecrosis in diseases classified elsewhere, left upper arm",M905
"Osteonecrosis in diseases classified elsewhere, unspecified upper arm",M905
